entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted
771761,1.74756123521953e-4,2.86865891859065e-5,4.09102935398467e-15,1.26026038629476e-11,0.06925426410509743
427007,1,1,0.00355550603985309,1,0
378918,1,1,2.54455686752811e-4,0.0482630481538947,0
395650,1,1,3.97065629063494e-5,1,1
101749866,1,1,0.00169143004113168,1,1
423185,1,1,0.0169477228974926,0.53853817042537,0
419480,1,1,0.0877009913231142,1,4.404659702590591e-11
424817,1,1,1,0.52172169021883,1
395388,1,1,0.567310134374426,0.947518754823429,0.45187554526600054
423039,1,1,1,1,0.1225403171690346
427988,1,1,4.1577003622504e-5,0.00150431015265946,0.11623523505963841
425778,0.109365845121443,0.0283489337358636,4.6638181187066e-5,0.0422247139881947,0.2738581778361158
428577,1,1,0.382455177133114,0.465197743879702,0.23204982832452384
419242,1,1,1.29044783565004e-8,0.200432865380629,0.4036131771457252
428708,1,1,0.00630038813961368,1,1
419229,1,1,0.540223277659254,0.383214348911591,1
418582,0.0468949046107076,0.0111045555526545,1.03877360888738e-7,2.12206193288234e-6,1
373994,1,1,0.156892446759884,0.679653746907298,1
422862,1,1,0.10652802291162,0.725031930526531,0.4656191159269654
770345,1,1,1,0.86466287745502,0.14350521063595328
418346,1,1,1,0.715343321791773,0.4213425800748903
428092,1,1,0.00207334247528851,1,1
421319,2.00040439369646e-8,2.4441570020401e-9,0,0,5.398512611179379e-4
101751011,1,1,8.48902324059182e-5,0.00128880515585737,0.00806844713875908
422653,1,1,4.69578581730424e-7,7.96091684269533e-4,0.002071083683613726
418351,0.0039154521945535,7.6143523700147e-4,1.07727716046998e-7,0.020735875544512,1
770318,1,1,1,1,8.229046063743286e-13
420593,1,0.718739482270396,2.9819749704854e-7,0.00373951097385285,1
768866,1,1,1,1,1
418866,3.04978738572105e-9,3.56619955039176e-10,0,0,5.86869178342757e-6
427111,0,0,0,0,5.132272103801976e-9
415779,1,1,1,0.603083628686532,1
429090,3.48813785978535e-11,3.71966030410091e-12,0,0,0
424537,8.02736400305683e-11,8.69813506458235e-12,0,0,1.4032527519621474e-5
776178,0.0884865728749505,0.0223823977987985,8.85828999052065e-9,3.64746803807469e-7,0.8032345359213361
100857856,1,1,4.92786845206997e-10,0.225115412325932,2.0735864137206067e-5
396386,1,1,0.15815116603829,0.158106778729548,0.009528431183398174
374091,1,1,1.74078481076006e-7,0.89476478863866,1.4014791259875855e-12
374266,1.7580311720763e-12,1.78381119399416e-13,0,0,0.03287628352229387
417342,1,1,1,0.962189379574889,6.501116112033398e-4
428935,1,1,1.63607848350331e-10,0.615487377737954,0.034812440493465185
416484,1,1,0.00104315459898559,0.492657176316674,0.1479041648119866
420401,1,1,1,0.897717714978347,0.007218411603322583
422749,1,1,0.00292732332154,0.0284419906204235,0.046783845863356495
431584,5.71106083588471e-5,8.93503084618678e-6,0,8.36481348725108e-11,2.2633167077976635e-5
100859762,1,1,0.630591557701855,1,1
100859489,0,0,0,0,0.005036846704589966
416843,1,1,0.0296801368828,1,1.1040747273758726e-8
404530,1,1,4.7253068675107e-5,0.037835022638803,0.06159956410051736
421775,1,1,0.00287103588486726,0.82724449815774,1
100858171,1,1,1,0.101769602877014,1
423653,1,1,3.36965614541765e-7,1,0.1365641054568628
417457,0.375575090735171,0.116019839453652,1.73834820492145e-4,0.206855384086045,0.2886583115147665
420766,1,1,3.49334038037641e-6,6.50643600822162e-4,0.5380343878447607
421134,1,1,1,1,1
424368,1,1,0.15473205691699,0.636102104078937,4.0609306127636105e-4
100858910,1,1,8.0775487301477e-4,1,0.682674465910725
423839,1,1,2.31482469129488e-5,0.399589519499625,1
418417,1,1,1,1,0.0143443987219975
416776,1,1,1,1,1
420276,1,1,0.0747470341114513,1,1
420226,1,1,0.168295706949414,0.65376952395204,0.011761775752656758
423243,5.78745147124697e-4,1.00624681267683e-4,1.80934172636375e-14,3.07542675701881e-10,0.4436892897552668
415553,1,1,2.06718519128379e-4,0.745142546401529,7.046810588764935e-4
423368,1,1,1,0.88498289229452,0.5039958614199401
414803,0.0158041827417368,0.00339158287820463,9.19938543476141e-11,1.29423062959064e-7,5.183510498139402e-12
416856,1,1,1,1,1
101749300,0.454755351923761,0.145388089235541,7.81179314617054e-8,7.96358881291999e-4,1
768709,1,1,0.165774502736471,0.988740415223198,0.009186419062750582
421550,1,0.392812088252536,2.9925830509994e-4,0.0742228581776418,0.004090512854760097
421831,1,1,1,0.646384479803839,9.319584009032583e-8
419586,1,1,0.996482050438698,0.75902146896401,0.013419364511843274
768501,1,1,0.337434487170386,1,0.001989950582940411
770355,1,1,1,1,1
418057,1,1,1,0.452865007498599,1
395354,1,1,0.0322636405625141,0.603143525712893,0.30068737569130777
421827,1,1,1,1,0.9612911153845284
416163,0,0,0,0,0.9029773925721818
428261,1,1,0.124848610480353,0.540259920459494,1
415999,1.13125729899122e-5,1.663333998466e-6,0,3.22976538301458e-13,3.2754275010610576e-5
418269,1,1,0.00490678972595435,0.10641387836307,7.483402729516673e-12
421893,1,1,0.00583681005932688,1,0.7492331273885897
417375,1,1,1,0.173031697174438,1
428461,4.43461418595911e-9,5.22949483059304e-10,0,3.13596161880301e-15,8.673676462612135e-11
420518,1,1,1,1,1
427125,1,0.770229269532747,0.0291036483543135,0.0377311851938779,1
101747697,1,1,2.8049521637366e-4,0.266203390045738,1
100858050,4.25634516864463e-6,6.05132370946026e-7,0,0,0.3375546968526321
NA,7.70830392907566e-4,1.36063255175078e-4,0,4.90794140899177e-8,0.4112281453654198
423092,0.258419171578328,0.075132136455649,1.83853149718361e-12,7.26813174827785e-5,0
426109,1,1,1,0.791563026189973,1
427490,1,1,0.495142603677376,0.247387069721583,1
100170842,1,1,0.162033069414637,0.447286704622044,0.006497856556915323
416936,1,1,1.49779156551805e-11,1.14654468536253e-6,0
424673,1,1,0.298116508814003,0.0541909083966373,1
417868,2.81486780257055e-4,4.72442242011232e-5,0,5.63552962626381e-12,0.32742011767913526
101750396,1.32836903976585e-8,1.60695277321027e-9,0,0,3.0717031003085185e-4
420204,1,1,1.51607624263941e-4,0.0203462753822779,1
428104,1,1,0.00776930137789229,0.888760194736291,1
770080,1,0.481082887227922,9.14174194872856e-5,0.0129855573539507,0.3230543977012954
422320,1,1,2.50132192412624e-8,0.383990217359007,1
430871,1,1,0,0.00633977406414975,0
770217,7.41207979815321e-4,1.30541823264218e-4,7.18323240040847e-16,9.96513312179618e-8,0.002959697838821765
101750075,1,1,7.24163423886461e-6,0.0534486634746481,0.10050583724847681
426131,1,1,1,0.383648358727425,1
NA,1,1,1,1,0.1275024217150878
424497,0,0,0,0,0.07581007119326268
423743,1,1,9.46866964907171e-10,1.88480214024387e-4,0.022554251134683415
415297,1,1,1,0.226009446365792,1
422405,1,1,1.70809664066882e-5,0.0154891041457693,1
424753,1,1,2.76817248601106e-15,0.266878287544761,0.52054099948644
421809,1,1,0.0392048125596647,0.898346210569868,2.5843386148395425e-10
769871,1,1,2.55033286014223e-6,1,1
424246,0.0191336713056615,0.00417504402877782,1.23390461199041e-9,0.0111389976445221,1
428690,1.22390961059841e-7,1.56572202257662e-8,0,3.54602830603315e-12,0.0347812279297523
419714,1,1,0.144255567870773,0.350933605103828,1
422576,1,1,0.00115386836650872,0.55976455024029,1
418835,0,0,0,0,1
419015,1,1,0.00594814659176686,0.0296884765408149,0.9176706992074695
417241,0,0,0,0,6.581191566744103e-7
427110,1,0.471983822215653,3.66496905965778e-5,0.0837296425020264,0.001893556112963626
423925,0,0,0,0,8.124293310408781e-4
769199,1,1,4.58523285777815e-6,0.0115918068755226,0.01631028789596293
417546,1,1,6.08382203776541e-8,1,1.115682776542304e-5
427768,1,1,5.66748466326737e-4,0.706007064778092,1
395490,1,1,0.187905089423504,0.576792750626087,1
427666,1,1,0.289140519433002,0.888760194736291,0.005071695744531065
396246,1,1,1,0.941654997494801,1
415309,1,1,1,0.00810767313328403,1
416158,0.00108304945336794,1.94860144555588e-4,2.2582495699479e-10,1.31070356857064e-7,2.3731525892416085e-5
424472,1,1,1,0.570442942426819,1
421557,1,1,0.0746630830982168,0.320386212604664,1
424997,1,1,5.32426881910991e-5,1,0.015789377337841057
769109,1,1,4.45076931886653e-9,0.0747566576461575,0.24832983872862593
NA,0.120171389154663,0.0315050537687706,4.2489534513514e-7,3.09825553616663e-6,0.7740716908665973
424789,6.83618943228196e-8,8.6122457430529e-9,0,0,0.6230357409163231
395504,0.0115636736568974,0.00242273464102057,1.01040053675397e-9,2.07364626523047e-5,0.23993118784877815
423344,0,0,0,0,8.200773572299892e-4
418126,1,1,1,0.87350093484155,1
421892,2.004293454256e-7,2.59860113865858e-8,0,0,0
423180,1,1,1,1,0.001958695694840025
418092,6.3939204795472e-7,8.56786155460254e-8,0,0,0.04240719038340796
416897,1,1,0.0176237380223488,0.539297361642814,0.010240037644518495
422532,1,1,1.07216206160778e-7,0.00843563617053573,0.01523938825995918
419926,1,1,1,0.928336360529262,0.022215060933006386
431682,1,1,0.00848329045691565,0.590466517804704,1
101752041,3.77496846048891e-6,5.34551776141071e-7,0,1.05389494209713e-14,0.030652859298938066
395901,1,1,0.0663203982223703,1,0.7379786137344144
421887,2.66607467037123e-4,4.46305123000656e-5,3.49744120426215e-9,9.57063545640133e-9,0.07232366029863657
418091,1,1,0.00152530317322229,0.0567381396701268,1
416804,0.765700490542135,0.273482006776867,7.89825854257512e-12,6.57616146917293e-7,0.6433576638548576
423690,1,1,0,1.01685183777451e-11,0.199821191198228
421644,1,1,0.314241042435348,0.252841258854305,1
429106,1,1,0.0811240917085539,0.935556921524425,0.5158009184499658
772022,1,1,2.17243084768527e-5,8.74577319803986e-4,0.19174800777198217
772082,1,1,1,1,1
419600,1.70182781034476e-4,2.79026738828067e-5,0,1.14730821334625e-11,0.15397327300013866
419744,1,1,0.0106365993745676,0.215815600823872,0.13255479046491625
417317,1,1,1,0.172616033602369,1
423442,1,1,8.23882059771832e-5,0.516693871460165,1
395545,1,1,1,1,1
419631,1,1,1,0.326442696377803,0.6824627026643771
428881,1,1,1,0.733094845631017,0.8694552381559836
771615,3.60838142402035e-6,5.10192546189196e-7,2.38154313154138e-12,2.43434619541387e-11,0.002076153218290483
423481,1,1,3.06308022000366e-6,0.91275796795362,1
395914,3.04050712986625e-5,4.63821694157966e-6,3.40485215779361e-14,2.19275575474853e-10,4.5797567438289247e-4
416622,1,1,6.34417613637915e-4,0.591862225014332,0.8183463137498483
768711,1,1,0.115991237723143,1,7.989521374085718e-4
425304,1,1,0,3.53249626357114e-7,3.763461751503817e-8
424244,6.47083198832273e-6,9.32943752510907e-7,0,2.46357863686562e-12,6.403565447489645e-4
419206,5.96442392291162e-4,1.03865237832198e-4,0,1.51611602186423e-9,0.10494096657786268
769256,1,1,1.76658284259918e-5,5.91906048300956e-4,8.45668804303394e-8
415636,1,1,5.68632836130725e-5,0.292725892764456,0.40388552960813845
100859189,1,1,1,1,0.11294671364523841
428653,1,1,0.0278746804267508,1,0.36536553495328467
420773,0.00722683656412705,0.00146421123065628,8.5396009799902e-8,0.00835944769439003,0.0016558967653124137
416034,1,1,0,1,0.8376203747887527
101748429,1,1,1,0.013648047339208,1
418328,1,1,1.01316170241772e-5,1,1
395445,1,1,3.89033691767162e-4,0.751735656726814,7.120763988002016e-5
421816,0.0908754522315135,0.0230591632892926,4.23496825938787e-5,0.00107782932773103,0.24898952647211192
422667,0.0201259428974001,0.00440998480685005,1.05912686421293e-14,1.35214287440061e-8,2.504135074886482e-11
415485,1,1,2.58027541064483e-4,0.566411786526824,1
421040,0.111034520896559,0.0288353304886934,1.58748328769547e-7,1.17035074887648e-4,0.0022712430400796324
415470,1,1,8.38798781071794e-4,0.125866329380118,0.11422703390965896
100859261,1,1,0.844646157976874,0.747663520864328,1
422341,0.261773605470864,0.0762456980632352,0,9.64392869022606e-6,0.016254390107900814
423378,1,1,1,0.843366250844217,1
418520,1,1,5.4366468556386e-5,0.255891523945738,0.004153312655574979
427830,0,0,0,0,2.8801772952082532e-5
395073,1,1,3.39775661259693e-4,0.878756292791494,0.323387131403621
421435,1.53844191597032e-4,2.51128455015417e-5,0,1.81770697237976e-9,1
771080,1,1,0.732670362530593,0.726759127056852,0.35084069649376276
418240,1,1,1,1,0.5565637409387834
NA,1,1,0.129442517141742,0.504644841465009,0.2391111336928385
396341,1,1,1,0.868129730852508,5.079726204442663e-5
693264,1,1,0.843501089507174,0.931791866930202,1
424700,1,1,0.0016291477424411,0.0530377692087387,1
417810,0.0105618320172216,0.00219833876146805,7.64082554088849e-8,1,1
422346,1,1,1,0.991439186679485,1
416583,1,1,0.0388509631848859,1,1
417672,1,1,1,0.67946838546064,0.1748297750115717
427504,1,1,7.73680213734938e-4,0.746128148189249,1
430495,1,1,0.471142895019437,1,0.1035926490081732
418768,1,1,0.0089811273577369,0.209709950232678,0.6674670170044669
418684,0.0846313602543232,0.0213033970617268,2.04259934398626e-7,9.2044047620809e-6,3.483388402443071e-7
422449,1,1,5.70195840493767e-4,0.244050204732754,1
416546,1,1,1.04161544085863e-4,0.0493177604835096,0.19267190230325962
418939,1,1,2.19979403204294e-4,0.0802124005886811,1
420474,4.0020538280068e-5,6.17106047250791e-6,0,1.66864542146694e-9,0.8012585525929647
417439,1,1,0.00619797880267849,0.660587738453096,0.06407266952107937
424289,0.52493499612435,0.172532522543613,6.07352006525346e-15,1.52555159809836e-5,1
419779,1,1,4.81181902493006e-7,0.0054907924318862,0.033636607718150156
420392,8.87049883910802e-5,1.41369735731447e-5,0,3.2342143621012e-14,4.658206752466373e-10
419492,1,1,0.00227243730890558,0.740268895004674,1
429111,2.4571486607846e-12,2.5088707093359e-13,0,4.63408189709258e-15,2.437182128709557e-13
416363,1,1,0.069958585934862,0.776375678000872,0.06082699743868785
419838,0.213338081289025,0.0602955820338205,7.18404229166985e-6,0.0048629549478254,1
430689,1,1,1,1,0.14722626542589803
428696,1,1,0.176326670426647,0.499758457135026,0.1782757547833739
421939,1,1,2.22696044391484e-4,0.968515928765939,1
395225,1,1,0.149982476428842,1,1
419960,1,1,2.7170706919998e-8,0.629668515999967,1
417605,1,1,1,1,1
768335,1,1,0.849719624436992,1,0.09132923698012178
101752101,0.16275970703516,0.0443153742909094,1.93257862413466e-14,1.18584979151779e-5,1.1596081591529838e-6
428242,1,1,0.0104820559290685,0.773286086392418,1
426793,1,1,1,1,1
101751177,1,1,1,1,1
429005,1,1,8.70334276125903e-8,0.0694244751668476,0.0012208655749059425
421739,0.0417809419592055,0.00978528213050078,3.12240202711277e-11,1.56186457586226e-4,0.11275014662807942
422043,1,1,0.210420092621746,0.0756722220320736,0.07556602712161606
423236,1,1,0.207100027173027,1,0.11005106901534357
418114,7.8187029857613007e-05,1.23952322640866e-5,0,2.46432144353636e-11,0
395727,1,1,0.45345836767474,1,1
418408,0,0,0,0,8.237562156897545e-8
418657,2.97881484181777e-9,3.48126902375791e-10,0,0,0.26045444922679684
771943,1,1,0.973694956331857,0.931791866930202,0.5619593487470642
426482,1,1,2.06770162266621e-9,0.0296661690762811,1
428543,1,1,1,0.381245992468216,1
420026,1,1,1,1,0.004768047645547506
101747453,1,1,0.285912589382539,1,1.0048650545836295e-8
424194,1,1,0,1,0.02781034670805383
418797,1,1,1.35294906433822e-4,0.939075417288701,1
421680,0.0209409110657478,0.0046033911973478,0,9.82618225707668e-12,0.0031565760123975404
420927,1,1,0.00407122613086831,0.787832807074251,5.455135246238314e-4
420121,1,1,1,1,0.2543001912197817
423395,6.55468680207828e-14,6.50347831143704e-15,0,0,0.23937421508124682
423733,1,1,0.00167424267998454,1,0.8802170101941287
100858814,1,1,4.58254153810188e-4,1,0.4877384390994559
416392,0.00244743147801784,4.61591617523619e-4,2.20903750099338e-12,1.02433885989293e-8,1
427005,1,1,0.766248025921348,1,2.6331070426232695e-5
769575,0.0291401167088772,0.00659648606846101,1.29007707349392e-11,9.06655327319533e-7,1
416456,1,1,0.344695750968699,0.898207090874335,1
422904,1,1,1,0.500834743949314,0.6911394133523161
420262,1,1,0.0044599362471953,0.457862656780748,1
374012,1,1,1.70146930192191e-4,1,1
378928,1,1,0.112356233303399,0.451843456448662,1
396144,0.0298240528244457,0.00676517237057433,2.73647723022272e-6,2.3447072101324e-5,0.016353035435839512
421340,1,1,1,0.306517218579825,1
420234,1,1,1,1,0.4825563723505058
396249,1,1,0.00670238335286108,0.640824487856182,0.04741273468532158
395346,5.23492460060525e-5,8.16044443902946e-6,7.18323240040847e-16,2.2008351715458e-10,0.6844880441996646
422759,1,1,1.20333137893729e-6,0.00974414025286154,6.688068984961056e-9
418976,1,1,6.45646275757667e-4,1,1
421334,1,1,1.1469020214383e-4,1,1
418934,1,1,0.447479674965481,0.586877832022967,0.006802790011621037
420343,1,1,0.00442147731518479,0.948295645625091,1
427872,1,1,0.00142249178853872,0.100047089041087,1
427686,0.00644342230348114,0.00129493397745587,2.09587989567597e-15,1.38054320777541e-9,0.31424989142606635
101751145,1,1,0.0778920111994885,0.907225409538926,1
771996,1,1,0.379055578441392,0.744103953367599,0.2369522655211854
772040,1,1,1,0.693245809238165,0.04777202084046802
417374,1,1,0,0.483659626556443,0.0027882001342609845
422975,1,1,2.07833778202264e-11,0.0048629549478254,0.8109679382010496
423394,1,1,0.00917769654581559,0.570514379034213,0.10506282618233584
420820,1,1,3.6229789703758e-4,0.878738421118639,0.024845433193554794
424938,1,1,1.11732608729656e-5,0.215485566728872,2.051181658346727e-4
396292,0.00461644325504681,9.07283649144595e-4,0,2.77127532609042e-4,3.507624093479956e-4
NA,1,1,0.0133964522727396,0.483854438293964,1
416543,1,1,0.236655676954513,0.721630349592355,0.06943895778931992
423308,1,1,0.0721378329567964,1,1
770939,1,1,1,0.878738421118639,0.6497685588131147
416554,1,1,1,0.971264201555671,0.008070222897250836
418504,1,1,4.11886714810134e-8,0.00902713460237914,0.2686971369645568
419950,1,1,0,0.0182101667075694,0.0038974966180087196
428952,1,1,0.264637051012156,1,0.33006658203826533
768877,0.00758395570616996,0.00154173237688088,2.8114599853877e-10,8.49779146566939e-7,0.21040769066777476
417144,1,1,1,0.307827581317983,6.195589198174909e-4
395433,1,1,0.00547060855888722,0.269556285581522,1.6819503353816235e-7
423277,1,1,1,1,0.005521325817080401
424564,1,1,1,1,1
404750,1,1,0.0799070412607729,0.445756541983982,0.06331934219699427
NA,1,1,0.00695243898567702,1,0.7529589668092115
423573,1,1,0.00273855343371572,0.281888813725294,0.12253717570872125
396291,1,0.547297294015072,1.47597292702419e-10,3.41216902999903e-4,1
422844,0.372352544666391,0.114864271118426,3.05393744170017e-10,2.62248092078838e-4,1
396143,1.78777693764757e-6,2.47130740431715e-7,0,4.41106755685627e-9,0.011362948912396408
420628,1,1,1,1,9.659383701456945e-5
414344,0.0693151615861496,0.0170760917841671,4.56487558897475e-11,2.8033980610812e-5,0
421347,1,1,0.00551334072707595,0.97335880564009,0.05578426437958438
420824,1,1,0.0359346424894893,1,0.009899690675008442
427914,1,1,1,1,1
404269,1,1,8.91302915114053e-5,0.00940716736854578,0.03922310172233778
415486,1,1,2.68223782082338e-6,0.0069928187781860196,0.22772632172522447
418978,1,1,1.46241094615193e-4,0.354794374212123,1
424980,1,1,1,1,1
396287,0.150750304441666,0.0406230093814453,1.1707556550691e-7,0.018104160460551,0.028633192745416994
415424,1,1,3.89675907076114e-5,0.1217455034054,1
396065,1,1,1.53127019035021e-10,0.948620919142459,1
